810354	532019	4	1	3	2	1	3	4	4	5	4	4	3	3	2	2	2	4	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	7	6	7	6	7	6	6	7	7	-999	-999	-999	-999	-999	0	0	0	0	41	3	1	-999	4	1	1	-.8231016	.677496243922559	0	1	-999	1	-999
810400	536541	2	1	2	2	1	5	1	1	3	2	2	1	4	1	2	1	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	6	7	7	6	6	7	7	7	7	7	7	7	7	7	7	0	0	0	0	30	1	0	3	4	0	1	-1.9231016	3.69831976392256	0	0	3	0	3
810406	577539	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	6	6	-999	-999	-999	-999	-999	6	7	7	6	6	0	0	0	0	26	1	0	4	5	0	0	-2.3231016	5.39680104392256	1	0	4	0	4
810412	586471	2	2	2	2	2	3	3	4	3	3	4	3	3	2	2	2	2	2	2	1	2	2	2	3	4	4	4	4	4	5	4	2	2	2	3	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	6	6	5	3	4	5	6	5	3	-999	-999	-999	-999	-999	0	0	0	0	83	1	0	3	5	0	1	3.3768984	11.4034428039226	0	0	3	0	3
810424	557586	1	3	1	3	2	3	3	3	3	1	3	2	3	2	2	3	2	2	1	3	3	5	2	3	3	3	3	1	3	1	3	2	1	1	1	1	1	3	5	3	3	2	2	2	3	1	4	2	3	2	1	1	1	1	5	5	6	5	3	5	6	6	4	2	5	5	6	6	3	0	0	0	0	69	1	0	3	4	0	1	1.9768984	3.90812728392256	0	0	3	0	3
810452	535165	2	1	5	4	2	2	2	2	3	1	3	1	3	2	2	2	2	1	2	2	2	3	1	2	1	2	2	1	2	1	2	2	1	2	2	1	2	1	4	2	1	2	1	2	2	1	2	1	2	2	4	2	2	2	6	6	6	6	6	6	6	7	6	5	5	6	6	5	5	0	0	0	0	67	1	0	6	4	0	0	1.7768984	3.15736792392256	0	0	6	0	6
810476	582711	2	4	2	2	1	1	2	2	3	1	2	2	2	2	2	2	2	5	1	2	5	1	1	4	2	2	3	2	4	2	3	1	1	1	1	1	1	2	2	4	2	2	2	2	2	1	3	2	2	2	2	2	2	2	6	6	6	6	7	6	6	7	7	6	6	6	7	6	6	0	0	0	0	71	2	0	2	5	1	1	2.1768984	4.73888664392256	0	0	2	0	2
810488	572830	4	2	3	3	4	4	3	3	2	2	4	4	3	4	4	3	3	4	4	3	2	3	3	4	3	2	2	2	3	3	3	4	3	4	3	3	4	3	4	3	3	4	3	3	2	3	2	4	3	3	3	4	2	3	5	5	6	5	6	6	7	6	6	5	6	5	6	6	7	0	0	0	0	19	4	2	0	3	0	1	-3.0231016	9.13914328392256	0	2	0	2	0
810494	568820	1	2	2	3	1	2	2	2	2	3	3	3	3	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	3	3	4	2	2	2	2	1	1	5	1	1	1	2	2	2	4	3	2	3	2	2	1	3	2	5	5	5	5	4	5	5	5	6	5	5	5	5	5	3	0	0	0	0	52	1	0	7	3	0	0	.2768984	.0766727239225602	1	0	7	0	7
810501	575000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	4	5	5	2	2	2	4	6	2	2	2	4	4	0	0	0	0	52	2	1	6	5	0	1	.2768984	.0766727239225602	1	1	6	1	7
810516	553732	1	1	1	5	2	2	2	2	2	1	4	2	3	2	1	5	1	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	2	4	2	4	2	2	5	1	4	3	2	1	2	1	2	2	6	6	6	6	6	5	5	5	5	4	6	6	6	6	4	0	0	0	0	22	5	3	2	3	0	0	-2.7231016	7.41528232392256	1	3	1	3	1
810562	555264	1	1	5	4	1	2	2	2	5	4	4	2	2	1	2	1	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	5	2	1	2	3	2	2	4	3	2	2	2	2	2	2	2	6	6	6	5	5	5	5	6	6	2	5	6	6	5	2	0	0	0	0	36	3	2	2	2	0	1	-1.3231016	1.75059784392256	1	2	2	2	2
810568	555389	5	5	1	4	5	2	1	1	3	5	5	5	3	5	5	1	5	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	1	5	5	1	1	1	1	5	5	5	1	1	5	1	5	5	3	3	5	1	3	2	3	4	1	1	1	2	5	1	1	0	0	0	0	66	2	0	3	1	1	0	1.6768984	2.81198824392256	0	0	3	0	3
810598	503347	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	1	2	1	3	3	2	2	2	2	1	2	2	1	1	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	6	6	7	7	6	6	6	6	6	6	6	7	6	6	1	0	0	0	46	3	2	-999	4	1	1	-.3231016	.10439464392256	1	2	-999	2	-999
810604	594381	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	0	0	0	0	67	2	0	2	1	1	1	1.7768984	3.15736792392256	0	0	2	0	2
810626	506704	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	2	4	2	2	2	3	4	2	3	2	3	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	6	6	5	5	6	6	5	0	0	0	0	44	4	2	3	5	1	1	-.5231016	.27363528392256	1	2	4	2	4
810720	537774	2	3	2	3	2	2	3	2	4	2	3	2	4	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	2	2	1	2	3	2	3	3	2	2	3	2	2	2	2	2	5	6	6	5	4	5	6	6	6	5	5	7	7	5	4	0	0	0	0	48	2	0	2	4	1	1	-.1231016	.0151540039225599	1	0	2	0	2
810751	590454	2	2	2	4	2	2	2	2	2	2	3	3	2	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	6	6	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	0	0	0	64	3	1	4	2	1	0	1.4768984	2.18122888392256	0	1	3	1	3
810772	561059	1	2	2	2	1	2	2	2	2	2	4	2	3	2	2	2	2	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	1	3	1	2	1	2	2	2	4	2	3	2	2	2	2	3	7	7	7	7	7	6	6	7	7	7	6	6	7	6	7	0	0	0	0	41	4	2	1	3	1	1	-.8231016	.677496243922559	0	2	1	2	1
810775	580538	3	3	3	4	1	1	1	3	4	2	1	2	3	3	3	3	4	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	4	2	1	4	2	3	4	2	3	3	3	2	4	4	4	4	5	5	5	6	4	5	6	6	5	5	5	4	5	5	5	0	0	0	0	41	4	2	5	5	1	0	-.8231016	.677496243922559	1	2	5	2	5
810778	566085	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	5	4	6	6	6	5	5	-999	-999	-999	-999	-999	0	0	0	0	24	4	2	-999	5	0	0	-2.5231016	6.36604168392256	1	2	-999	-999	-999
810794	591247	2	2	2	4	3	2	2	2	4	2	3	3	2	2	4	3	4	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	2	4	2	2	2	2	3	1	4	2	2	2	3	3	3	3	5	5	6	6	2	4	5	5	5	4	4	3	3	3	2	1	0	0	0	43	3	1	3	3	1	1	-.6231016	.38825560392256	0	1	2	1	0
810797	526284	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	3	4	3	3	3	3	4	2	4	3	3	2	2	4	3	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	6	5	6	6	6	6	6	6	6	6	6	5	5	0	0	0	0	46	4	2	4	2	1	0	-.3231016	.10439464392256	1	2	4	2	5
810910	511596	2	2	4	2	2	2	2	2	4	1	3	2	4	2	2	2	2	2	1	1	5	1	1	5	2	2	5	1	1	1	3	2	1	2	1	1	1	1	2	4	2	2	2	2	4	2	2	3	3	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	6	6	6	6	0	0	0	0	41	5	3	5	4	1	1	-.8231016	.677496243922559	1	3	5	3	5
810922	534408	1	1	3	3	1	5	2	2	4	1	4	3	3	3	4	3	4	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	2	2	3	2	2	3	3	4	3	4	3	3	2	3	3	3	3	5	3	5	3	2	5	5	5	4	3	6	5	5	4	3	0	0	0	0	61	1	0	2	2	0	1	1.1768984	1.38508984392256	0	0	2	0	2
810946	516638	2	2	2	4	2	4	2	2	3	1	3	2	2	2	2	4	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	5	4	1	2	2	2	4	1	4	3	3	2	2	1	1	1	6	6	6	7	6	6	6	6	6	6	5	5	6	6	6	0	0	0	0	57	2	0	6	5	1	1	.7768984	.603571123922561	1	0	6	0	6
810971	583670	1	1	1	5	1	5	1	1	3	1	1	1	2	1	2	1	2	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	5	5	1	2	1	1	3	2	2	1	2	2	3	2	3	2	6	7	7	5	5	6	6	6	6	6	6	6	7	6	7	0	0	0	0	67	3	1	5	5	0	0	1.7768984	3.15736792392256	0	1	5	1	5
811001	561007	1	3	2	3	1	2	1	1	1	1	2	1	1	2	3	2	2	1	1	2	4	2	1	1	1	1	1	1	1	5	1	2	2	2	3	1	1	1	1	5	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	4	2	2	4	4	4	4	3	4	4	5	5	2	0	0	0	0	51	2	0	0	2	1	1	.1768984	.0312930439225601	0	0	0	0	0
811013	594750	1	4	3	2	2	4	3	3	3	3	3	3	3	4	3	3	3	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	4	3	1	5	2	3	5	2	2	4	2	4	4	3	3	3	3	3	4	4	2	2	2	2	4	1	4	4	5	4	2	0	0	1	0	27	1	0	0	4	1	0	-2.2231016	4.94218072392256	0	0	0	0	0
811026	537286	3	3	3	3	2	3	4	3	3	3	4	3	3	3	3	2	3	2	2	2	3	2	2	4	3	3	3	4	4	3	3	3	2	2	2	2	3	3	3	3	1	5	3	3	4	4	4	3	3	2	2	4	2	2	-999	-999	-999	-999	-999	4	4	5	4	3	4	5	5	4	4	0	0	0	0	69	2	0	3	5	1	1	1.9768984	3.90812728392256	0	0	3	0	3
811029	569876	2	2	3	3	1	3	2	2	5	1	4	2	3	2	2	3	4	1	2	2	4	2	1	4	3	3	4	2	3	2	3	2	2	2	3	3	1	1	4	3	1	5	3	3	4	2	3	1	3	3	3	3	4	4	5	6	6	5	4	4	5	6	6	3	6	6	6	4	4	0	0	0	0	51	5	3	0	3	1	1	.1768984	.0312930439225601	0	3	0	3	0
811044	503546	2	2	3	3	3	2	2	2	2	2	3	2	3	2	2	3	2	3	3	3	2	4	3	2	2	2	2	2	3	3	2	2	3	2	3	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	6	6	5	5	6	6	6	-999	-999	-999	-999	-999	0	0	0	0	62	2	0	2	2	0	1	1.2768984	1.63046952392256	0	0	2	0	2
811053	586160	1	2	2	4	1	2	4	3	4	1	4	2	2	2	2	1	2	2	2	3	2	3	1	2	4	3	5	2	4	3	2	1	2	1	2	1	1	1	2	3	1	2	4	3	4	3	4	2	3	1	2	1	2	2	3	3	4	5	6	5	3	6	2	6	5	6	6	5	5	0	0	0	0	58	1	0	4	5	0	1	.8768984	.768950803922561	1	0	4	0	4
811071	594055	1	1	1	2	1	2	2	2	5	2	4	1	2	1	1	1	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	5	2	1	2	2	2	3	1	4	2	2	2	2	2	2	2	5	6	6	6	3	5	5	6	5	3	6	6	6	6	3	0	0	0	0	49	2	0	4	3	0	0	-.0231015999999997	.000533683922559985	1	0	4	0	4
811108	554705	1	1	5	2	2	2	2	2	3	3	3	3	3	2	2	2	3	2	2	3	2	2	2	2	2	2	4	2	3	3	3	4	2	2	3	2	1	1	2	2	2	3	2	2	3	2	2	3	3	2	2	2	3	3	5	7	6	4	5	4	4	4	4	4	5	6	5	5	5	0	0	0	0	18	7	5	0	3	0	1	-3.1231016	9.75376360392256	0	5	0	5	1
811141	574688	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	5	7	7	7	5	6	6	7	6	4	4	7	6	7	0	0	0	0	54	2	0	2	2	1	1	.4768984	.22743208392256	0	3	2	1	2
811172	512780	2	3	4	4	2	4	4	4	4	3	5	5	4	4	4	4	5	3	3	3	2	2	3	4	4	4	4	3	4	4	4	4	4	4	4	1	4	4	4	4	4	3	4	4	4	3	5	5	3	3	3	4	4	1	-999	-999	-999	-999	-999	5	5	5	5	4	4	6	6	6	5	0	0	0	0	62	3	1	3	5	1	0	1.2768984	1.63046952392256	0	1	3	1	3
811187	558242	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	1	1	2	4	2	2	4	1	3	2	3	1	5	1	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	0	0	72	2	0	4	1	1	0	2.2768984	5.18426632392256	1	0	4	0	4
811196	508947	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	6	6	6	4	5	6	6	6	4	4	5	5	6	4	0	0	0	0	46	4	2	2	4	1	1	-.3231016	.10439464392256	1	2	3	2	3
811199	512298	1	1	1	1	1	1	1	1	5	1	2	3	2	3	4	3	4	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	1	1	2	2	2	2	3	4	1	3	3	3	4	4	4	4	3	3	4	6	3	3	5	4	5	2	2	4	4	3	3	3	0	0	0	0	62	2	0	3	4	1	0	1.2768984	1.63046952392256	0	0	3	0	3
811212	551797	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	5	5	5	5	1	1	5	5	5	5	5	5	5	1	5	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	3	3	3	1	1	1	1	1	1	5	5	5	3	1	0	0	0	0	44	4	2	4	3	1	0	-.5231016	.27363528392256	1	2	4	2	4
811224	552835	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	1	2	1	1	1	2	4	2	3	2	2	2	1	1	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	5	4	6	6	6	6	5	0	0	0	0	64	1	0	6	6	0	1	1.4768984	2.18122888392256	0	0	5	0	7
811257	580346	4	4	1	4	4	2	2	2	2	1	2	3	2	3	4	3	3	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	2	4	2	3	2	2	2	2	3	2	2	3	2	2	4	3	4	3	4	4	2	4	4	5	5	3	4	4	5	5	3	0	0	0	0	70	1	0	12	1	0	1	2.0768984	4.31350696392256	0	0	12	0	3
811264	527462	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	3	2	1	5	2	2	2	1	2	3	3	2	3	4	4	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	5	5	4	6	5	5	6	6	5	0	0	0	0	36	2	0	4	5	1	0	-1.3231016	1.75059784392256	1	0	4	0	4
811267	520214	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	2	3	1	1	2	1	4	1	3	1	1	2	2	2	3	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	5	6	5	3	6	5	6	4	6	6	5	6	5	6	0	0	0	0	70	1	0	5	2	1	0	2.0768984	4.31350696392256	0	0	3	0	3
811282	530819	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	1	3	1	1	2	2	3	3	3	1	3	1	1	1	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	4	5	6	7	6	6	6	5	6	6	7	7	7	7	0	0	0	0	19	3	1	0	3	0	1	-3.0231016	9.13914328392256	0	1	0	-999	-999
811297	506497	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	3	4	3	4	4	2	4	4	4	4	4	4	4	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	6	6	6	4	6	6	6	5	3	5	6	6	5	4	0	0	0	0	62	2	0	-999	2	1	1	1.2768984	1.63046952392256	1	0	-999	0	-999
811309	558102	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	5	6	6	5	7	6	6	6	5	6	6	6	6	0	0	0	0	77	2	0	5	5	0	1	2.7768984	7.71116472392256	0	0	5	0	5
811334	576239	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	4	2	2	4	2	2	4	1	3	2	2	2	2	4	2	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	5	6	5	2	6	6	6	6	2	6	6	6	6	4	0	0	0	0	63	1	0	4	2	0	1	1.3768984	1.89584920392256	1	0	4	0	5
811380	535226	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	2	3	1	1	4	1	2	3	1	1	1	3	2	2	2	2	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	5	4	3	6	6	5	5	4	5	5	6	5	4	0	0	0	0	65	3	1	8	5	1	0	1.5768984	2.48660856392256	0	1	8	1	8
811386	507461	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	4	4	4	2	2	1	1	5	2	4	2	4	4	4	2	4	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	6	6	6	4	5	6	6	6	4	5	5	3	1	0	0	0	0	71	2	0	2	2	1	1	2.1768984	4.73888664392256	0	0	2	0	2
811392	590588	3	3	2	4	2	3	2	3	3	2	3	2	3	2	2	2	3	2	1	1	1	3	1	2	2	2	3	1	3	2	3	1	2	3	2	1	2	3	2	4	1	2	3	3	3	3	4	2	3	1	2	2	2	1	-999	-999	-999	-999	-999	5	5	5	5	5	5	5	6	4	5	0	0	0	0	68	2	0	2	2	1	1	1.8768984	3.52274760392256	0	0	2	0	2
811410	508547	3	1	4	2	1	2	3	2	4	2	2	1	2	2	4	3	3	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	4	4	4	1	2	2	1	2	1	2	2	4	2	2	2	2	3	3	2	4	5	1	4	5	6	5	3	3	3	5	3	2	0	0	0	1	58	3	1	0	2	1	1	.8768984	.768950803922561	0	1	0	0	2
811419	514855	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	6	6	4	6	6	6	6	5	5	6	6	6	5	5	0	0	0	0	16	5	3	0	1	0	0	-3.3231016	11.0430042439226	0	2	0	2	0
811425	549298	2	2	2	3	2	2	2	2	3	1	1	1	2	2	2	2	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	5	2	1	1	2	2	3	2	2	1	2	2	2	2	2	2	4	4	5	3	4	6	6	6	6	6	6	6	6	6	6	0	0	0	0	30	2	0	4	5	0	0	-1.9231016	3.69831976392256	1	0	4	0	4
811434	557403	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	4	3	3	3	4	4	3	4	3	3	4	2	1	4	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	5	5	5	3	5	5	5	4	4	5	6	6	4	3	0	0	0	0	37	1	0	5	6	0	1	-1.2231016	1.49597752392256	1	0	5	0	4
811456	545147	3	2	4	3	2	3	2	4	3	4	4	4	4	2	2	3	4	1	1	1	5	3	1	2	2	3	3	3	3	3	3	2	2	2	4	2	4	1	4	4	2	2	2	2	3	3	4	4	2	2	2	4	2	2	4	5	6	6	3	5	5	6	6	6	4	5	6	6	6	0	0	0	0	43	2	0	5	4	0	0	-.6231016	.38825560392256	1	0	5	0	5
811523	508575	1	1	5	1	1	5	5	5	5	1	1	1	5	5	1	5	1	1	1	1	5	1	1	5	3	4	2	4	4	3	3	2	4	3	3	1	1	1	5	1	1	3	2	3	1	2	4	3	2	2	2	4	2	5	6	5	6	5	2	5	5	6	5	5	5	6	5	4	3	0	0	0	0	21	3	2	1	3	0	1	-2.8231016	7.96990264392256	0	-999	-999	-999	-999
811535	552914	3	2	2	3	3	3	3	2	4	4	2	2	3	1	1	2	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	2	2	1	2	2	2	2	2	3	3	2	3	1	1	1	1	1	7	7	6	7	7	5	6	6	7	7	6	7	7	7	7	0	0	0	1	25	2	0	4	6	0	0	-2.4231016	5.87142136392256	1	0	4	0	6
811557	503640	2	1	2	2	2	2	2	1	3	2	3	2	2	4	2	2	2	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	1	2	2	2	2	2	4	1	4	3	2	2	2	2	1	1	6	5	7	6	6	6	5	7	6	5	6	5	6	6	5	0	0	0	0	61	2	0	8	6	1	0	1.1768984	1.38508984392256	1	0	8	0	9
811587	507806	2	3	3	2	4	3	2	3	4	2	4	3	3	2	3	3	3	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	2	3	3	2	4	2	2	3	2	3	3	3	2	3	2	3	2	5	5	5	5	5	5	5	6	4	4	5	5	5	5	5	0	0	0	0	71	2	0	2	2	1	1	2.1768984	4.73888664392256	0	0	2	0	2
811593	598361	4	1	2	3	1	5	1	2	2	1	2	2	3	2	2	2	2	1	2	3	4	4	3	2	1	2	3	2	3	2	3	2	2	2	2	2	3	4	3	2	3	2	2	2	2	2	3	2	2	1	2	2	2	1	-999	-999	-999	-999	-999	5	5	6	5	4	5	5	5	6	4	0	0	0	0	60	3	1	5	6	1	1	1.0768984	1.15971016392256	1	0	5	0	5
811608	509365	1	1	1	3	2	1	4	2	2	4	4	2	3	2	2	5	1	1	1	1	2	2	1	1	4	2	3	3	3	2	3	2	2	2	2	2	4	2	2	2	2	2	3	3	4	4	4	2	4	2	2	2	2	2	6	6	6	6	6	5	5	5	5	5	6	6	6	6	6	0	0	0	0	54	2	0	7	4	1	0	.4768984	.22743208392256	1	0	7	0	7
811611	585714	1	2	1	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	3	2	2	4	4	4	3	2	2	2	2	1	5	6	6	5	5	5	6	6	5	5	6	6	6	6	5	0	0	0	0	52	4	2	4	5	1	1	.2768984	.0766727239225602	1	2	4	2	4
811621	540838	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	1	2	1	1	2	2	2	1	3	1	3	2	1	1	1	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	7	7	7	7	7	7	7	4	1	7	6	6	4	2	0	0	0	0	43	4	2	4	6	1	1	-.6231016	.38825560392256	1	2	4	2	4
